word_index,address,out_x,out_y,kernel_out,word_hex,value_s32
7761,0x03007944,7,43,0,0x000132A4,78500
7762,0x03007948,7,43,1,0xFFFECD5C,-78500
7763,0x0300794C,7,43,2,0x000003C8,968
7764,0x03007950,8,43,0,0x0001494C,84300
7765,0x03007954,8,43,1,0xFFFEB6B4,-84300
7766,0x03007958,8,43,2,0x00000410,1040
7767,0x0300795C,9,43,0,0x00015FF4,90100
7768,0x03007960,9,43,1,0xFFFEA00C,-90100
7769,0x03007964,9,43,2,0x00000458,1112
7770,0x03007968,10,43,0,0x0001769C,95900
7771,0x0300796C,10,43,1,0xFFFE8964,-95900
7772,0x03007970,10,43,2,0x000004A0,1184
7773,0x03007974,11,43,0,0x00018D44,101700
7774,0x03007978,11,43,1,0xFFFE72BC,-101700
7775,0x0300797C,11,43,2,0x000004E8,1256
7776,0x03007980,12,43,0,0x0001A3EC,107500
7777,0x03007984,12,43,1,0xFFFE5C14,-107500
7778,0x03007988,12,43,2,0x00000530,1328
7779,0x0300798C,13,43,0,0x0001BA94,113300
7780,0x03007990,13,43,1,0xFFFE456C,-113300
7781,0x03007994,13,43,2,0x00000578,1400
7782,0x03007998,14,43,0,0x0001D13C,119100
7783,0x0300799C,14,43,1,0xFFFE2EC4,-119100
7784,0x030079A0,14,43,2,0x000005C0,1472
7785,0x030079A4,15,43,0,0x0001E7E4,124900
7786,0x030079A8,15,43,1,0xFFFE181C,-124900
7787,0x030079AC,15,43,2,0x00000608,1544
7788,0x030079B0,16,43,0,0x0001FE8C,130700
7789,0x030079B4,16,43,1,0xFFFE0174,-130700
7790,0x030079B8,16,43,2,0x00000650,1616
7791,0x030079BC,17,43,0,0x00021534,136500
7792,0x030079C0,17,43,1,0xFFFDEACC,-136500
7793,0x030079C4,17,43,2,0x00000698,1688
7794,0x030079C8,18,43,0,0x00022BDC,142300
7795,0x030079CC,18,43,1,0xFFFDD424,-142300
7796,0x030079D0,18,43,2,0x000006E0,1760
7797,0x030079D4,19,43,0,0x00024284,148100
7798,0x030079D8,19,43,1,0xFFFDBD7C,-148100
7799,0x030079DC,19,43,2,0x00000728,1832
7800,0x030079E0,20,43,0,0x0002592C,153900
7801,0x030079E4,20,43,1,0xFFFDA6D4,-153900
7802,0x030079E8,20,43,2,0x00000770,1904
7803,0x030079EC,21,43,0,0x00026FD4,159700
7804,0x030079F0,21,43,1,0xFFFD902C,-159700
7805,0x030079F4,21,43,2,0x000007B8,1976
7806,0x030079F8,22,43,0,0x0002867C,165500
7807,0x030079FC,22,43,1,0xFFFD7984,-165500
7808,0x03007A00,22,43,2,0x00000800,2048
7809,0x03007A04,23,43,0,0x00029D24,171300
7810,0x03007A08,23,43,1,0xFFFD62DC,-171300
7811,0x03007A0C,23,43,2,0x00000848,2120
7812,0x03007A10,24,43,0,0x000169CC,92620
7813,0x03007A14,24,43,1,0xFFFE9634,-92620
7814,0x03007A18,24,43,2,0xFFFFF690,-2416
7815,0x03007A1C,25,43,0,0x00004A74,19060
7816,0x03007A20,25,43,1,0xFFFFB58C,-19060
7817,0x03007A24,25,43,2,0x000008D8,2264
7818,0x03007A28,26,43,0,0xFFFF3F1C,-49380
7819,0x03007A2C,26,43,1,0x0000C0E4,49380
7820,0x03007A30,26,43,2,0xFFFFF720,-2272
7821,0x03007A34,27,43,0,0xFFFE47C4,-112700
7822,0x03007A38,27,43,1,0x0001B83C,112700
7823,0x03007A3C,27,43,2,0x00000968,2408
7824,0x03007A40,28,43,0,0xFFFD646C,-170900
7825,0x03007A44,28,43,1,0x00029B94,170900
7826,0x03007A48,28,43,2,0xFFFFF7B0,-2128
7827,0x03007A4C,29,43,0,0xFFFD7B14,-165100
7828,0x03007A50,29,43,1,0x000284EC,165100
7829,0x03007A54,29,43,2,0xFFFFF7F8,-2056
7830,0x03007A58,30,43,0,0xFFFD91BC,-159300
7831,0x03007A5C,30,43,1,0x00026E44,159300
7832,0x03007A60,30,43,2,0xFFFFF840,-1984
7833,0x03007A64,31,43,0,0xFFFDA864,-153500
7834,0x03007A68,31,43,1,0x0002579C,153500
7835,0x03007A6C,31,43,2,0xFFFFF888,-1912
7836,0x03007A70,32,43,0,0xFFFDBF0C,-147700
7837,0x03007A74,32,43,1,0x000240F4,147700
7838,0x03007A78,32,43,2,0xFFFFF8D0,-1840
7839,0x03007A7C,33,43,0,0xFFFDD5B4,-141900
7840,0x03007A80,33,43,1,0x00022A4C,141900
7841,0x03007A84,33,43,2,0xFFFFF918,-1768
7842,0x03007A88,34,43,0,0xFFFDEC5C,-136100
7843,0x03007A8C,34,43,1,0x000213A4,136100
7844,0x03007A90,34,43,2,0xFFFFF960,-1696
7845,0x03007A94,35,43,0,0xFFFE0304,-130300
7846,0x03007A98,35,43,1,0x0001FCFC,130300
7847,0x03007A9C,35,43,2,0xFFFFF9A8,-1624
7848,0x03007AA0,36,43,0,0xFFFE19AC,-124500
7849,0x03007AA4,36,43,1,0x0001E654,124500
7850,0x03007AA8,36,43,2,0xFFFFF9F0,-1552
7851,0x03007AAC,37,43,0,0xFFFE3054,-118700
7852,0x03007AB0,37,43,1,0x0001CFAC,118700
7853,0x03007AB4,37,43,2,0xFFFFFA38,-1480
7854,0x03007AB8,38,43,0,0xFFFE46FC,-112900
7855,0x03007ABC,38,43,1,0x0001B904,112900
7856,0x03007AC0,38,43,2,0xFFFFFA80,-1408
7857,0x03007AC4,39,43,0,0xFFFE5DA4,-107100
7858,0x03007AC8,39,43,1,0x0001A25C,107100
7859,0x03007ACC,39,43,2,0xFFFFFAC8,-1336
7860,0x03007AD0,40,43,0,0xFFFE744C,-101300
7861,0x03007AD4,40,43,1,0x00018BB4,101300
7862,0x03007AD8,40,43,2,0xFFFFFB10,-1264
7863,0x03007ADC,41,43,0,0xFFFE8AF4,-95500
7864,0x03007AE0,41,43,1,0x0001750C,95500
7865,0x03007AE4,41,43,2,0xFFFFFB58,-1192
7866,0x03007AE8,42,43,0,0xFFFEA19C,-89700
7867,0x03007AEC,42,43,1,0x00015E64,89700
7868,0x03007AF0,42,43,2,0xFFFFFBA0,-1120
7869,0x03007AF4,43,43,0,0xFFFEB844,-83900
7870,0x03007AF8,43,43,1,0x000147BC,83900
7871,0x03007AFC,43,43,2,0xFFFFFBE8,-1048
7872,0x03007B00,44,43,0,0xFFFECEEC,-78100
7873,0x03007B04,44,43,1,0x00013114,78100
7874,0x03007B08,44,43,2,0xFFFFFC30,-976
7875,0x03007B0C,45,43,0,0xFFFEE594,-72300
7876,0x03007B10,45,43,1,0x00011A6C,72300
7877,0x03007B14,45,43,2,0xFFFFFC78,-904
7878,0x03007B18,46,43,0,0xFFFEFC3C,-66500
7879,0x03007B1C,46,43,1,0x000103C4,66500
7880,0x03007B20,46,43,2,0xFFFFFCC0,-832
7881,0x03007B24,47,43,0,0xFFFF12E4,-60700
7882,0x03007B28,47,43,1,0x0000ED1C,60700
7883,0x03007B2C,47,43,2,0xFFFFFD08,-760
7884,0x03007B30,48,43,0,0xFFFF298C,-54900
7885,0x03007B34,48,43,1,0x0000D674,54900
7886,0x03007B38,48,43,2,0xFFFFFD50,-688
7887,0x03007B3C,49,43,0,0xFFFF4034,-49100
7888,0x03007B40,49,43,1,0x0000BFCC,49100
7889,0x03007B44,49,43,2,0xFFFFFD98,-616
7890,0x03007B48,50,43,0,0xFFFF56DC,-43300
7891,0x03007B4C,50,43,1,0x0000A924,43300
7892,0x03007B50,50,43,2,0xFFFFFDE0,-544
7893,0x03007B54,51,43,0,0xFFFF6D84,-37500
7894,0x03007B58,51,43,1,0x0000927C,37500
7895,0x03007B5C,51,43,2,0xFFFFFE28,-472
7896,0x03007B60,52,43,0,0xFFFF842C,-31700
7897,0x03007B64,52,43,1,0x00007BD4,31700
7898,0x03007B68,52,43,2,0xFFFFFE70,-400
7899,0x03007B6C,53,43,0,0xFFFF9AD4,-25900
7900,0x03007B70,53,43,1,0x0000652C,25900
7901,0x03007B74,53,43,2,0xFFFFFEB8,-328
7902,0x03007B78,54,43,0,0xFFFFB17C,-20100
7903,0x03007B7C,54,43,1,0x00004E84,20100
7904,0x03007B80,54,43,2,0xFFFFFF00,-256
7905,0x03007B84,55,43,0,0xFFFFC824,-14300
7906,0x03007B88,55,43,1,0x000037DC,14300
7907,0x03007B8C,55,43,2,0xFFFFFF48,-184
7908,0x03007B90,56,43,0,0xFFFFDECC,-8500
7909,0x03007B94,56,43,1,0x00002134,8500
7910,0x03007B98,56,43,2,0xFFFFFF90,-112
7911,0x03007B9C,57,43,0,0xFFFFF574,-2700
7912,0x03007BA0,57,43,1,0x00000A8C,2700
7913,0x03007BA4,57,43,2,0xFFFFFFD8,-40
7914,0x03007BA8,58,43,0,0x00000C1C,3100
7915,0x03007BAC,58,43,1,0xFFFFF3E4,-3100
7916,0x03007BB0,58,43,2,0x00000020,32
7917,0x03007BB4,59,43,0,0x000022C4,8900
7918,0x03007BB8,59,43,1,0xFFFFDD3C,-8900
7919,0x03007BBC,59,43,2,0x00000068,104
7920,0x03007BC0,0,44,0,0x0000940C,37900
7921,0x03007BC4,0,44,1,0xFFFF6BF4,-37900
7922,0x03007BC8,0,44,2,0x000001D0,464
7923,0x03007BCC,1,44,0,0x0000AAB4,43700
7924,0x03007BD0,1,44,1,0xFFFF554C,-43700
7925,0x03007BD4,1,44,2,0x00000218,536
7926,0x03007BD8,2,44,0,0x0000C15C,49500
7927,0x03007BDC,2,44,1,0xFFFF3EA4,-49500
7928,0x03007BE0,2,44,2,0x00000260,608
7929,0x03007BE4,3,44,0,0x0000D804,55300
7930,0x03007BE8,3,44,1,0xFFFF27FC,-55300
7931,0x03007BEC,3,44,2,0x000002A8,680
7932,0x03007BF0,4,44,0,0x0000EEAC,61100
7933,0x03007BF4,4,44,1,0xFFFF1154,-61100
7934,0x03007BF8,4,44,2,0x000002F0,752
7935,0x03007BFC,5,44,0,0x00010554,66900
7936,0x03007C00,5,44,1,0xFFFEFAAC,-66900
7937,0x03007C04,5,44,2,0x00000338,824
7938,0x03007C08,6,44,0,0x00011BFC,72700
7939,0x03007C0C,6,44,1,0xFFFEE404,-72700
7940,0x03007C10,6,44,2,0x00000380,896
7941,0x03007C14,7,44,0,0x000132A4,78500
7942,0x03007C18,7,44,1,0xFFFECD5C,-78500
7943,0x03007C1C,7,44,2,0x000003C8,968
7944,0x03007C20,8,44,0,0x0001494C,84300
7945,0x03007C24,8,44,1,0xFFFEB6B4,-84300
7946,0x03007C28,8,44,2,0x00000410,1040
7947,0x03007C2C,9,44,0,0x00015FF4,90100
7948,0x03007C30,9,44,1,0xFFFEA00C,-90100
7949,0x03007C34,9,44,2,0x00000458,1112
7950,0x03007C38,10,44,0,0x0001769C,95900
7951,0x03007C3C,10,44,1,0xFFFE8964,-95900
7952,0x03007C40,10,44,2,0x000004A0,1184
7953,0x03007C44,11,44,0,0x00018D44,101700
7954,0x03007C48,11,44,1,0xFFFE72BC,-101700
7955,0x03007C4C,11,44,2,0x000004E8,1256
7956,0x03007C50,12,44,0,0x0001A3EC,107500
7957,0x03007C54,12,44,1,0xFFFE5C14,-107500
7958,0x03007C58,12,44,2,0x00000530,1328
7959,0x03007C5C,13,44,0,0x0001BA94,113300
7960,0x03007C60,13,44,1,0xFFFE456C,-113300
7961,0x03007C64,13,44,2,0x00000578,1400
7962,0x03007C68,14,44,0,0x0001D13C,119100
7963,0x03007C6C,14,44,1,0xFFFE2EC4,-119100
7964,0x03007C70,14,44,2,0x000005C0,1472
7965,0x03007C74,15,44,0,0x0001E7E4,124900
7966,0x03007C78,15,44,1,0xFFFE181C,-124900
7967,0x03007C7C,15,44,2,0x00000608,1544
7968,0x03007C80,16,44,0,0x0001FE8C,130700
7969,0x03007C84,16,44,1,0xFFFE0174,-130700
7970,0x03007C88,16,44,2,0x00000650,1616
7971,0x03007C8C,17,44,0,0x00021534,136500
7972,0x03007C90,17,44,1,0xFFFDEACC,-136500
7973,0x03007C94,17,44,2,0x00000698,1688
7974,0x03007C98,18,44,0,0x00022BDC,142300
7975,0x03007C9C,18,44,1,0xFFFDD424,-142300
7976,0x03007CA0,18,44,2,0x000006E0,1760
7977,0x03007CA4,19,44,0,0x00024284,148100
7978,0x03007CA8,19,44,1,0xFFFDBD7C,-148100
7979,0x03007CAC,19,44,2,0x00000728,1832
7980,0x03007CB0,20,44,0,0x0002592C,153900
7981,0x03007CB4,20,44,1,0xFFFDA6D4,-153900
7982,0x03007CB8,20,44,2,0x00000770,1904
7983,0x03007CBC,21,44,0,0x00026FD4,159700
7984,0x03007CC0,21,44,1,0xFFFD902C,-159700
7985,0x03007CC4,21,44,2,0x000007B8,1976
7986,0x03007CC8,22,44,0,0x0002867C,165500
7987,0x03007CCC,22,44,1,0xFFFD7984,-165500
7988,0x03007CD0,22,44,2,0x00000800,2048
7989,0x03007CD4,23,44,0,0x00029D24,171300
7990,0x03007CD8,23,44,1,0xFFFD62DC,-171300
7991,0x03007CDC,23,44,2,0x00000848,2120
7992,0x03007CE0,24,44,0,0x000169CC,92620
7993,0x03007CE4,24,44,1,0xFFFE9634,-92620
7994,0x03007CE8,24,44,2,0xFFFFF690,-2416
7995,0x03007CEC,25,44,0,0x00004A74,19060
7996,0x03007CF0,25,44,1,0xFFFFB58C,-19060
7997,0x03007CF4,25,44,2,0x000008D8,2264
7998,0x03007CF8,26,44,0,0xFFFF3F1C,-49380
7999,0x03007CFC,26,44,1,0x0000C0E4,49380
8000,0x03007D00,26,44,2,0xFFFFF720,-2272
8001,0x03007D04,27,44,0,0xFFFE47C4,-112700
8002,0x03007D08,27,44,1,0x0001B83C,112700
8003,0x03007D0C,27,44,2,0x00000968,2408
8004,0x03007D10,28,44,0,0xFFFD646C,-170900
8005,0x03007D14,28,44,1,0x00029B94,170900
8006,0x03007D18,28,44,2,0xFFFFF7B0,-2128
8007,0x03007D1C,29,44,0,0xFFFD7B14,-165100
8008,0x03007D20,29,44,1,0x000284EC,165100
8009,0x03007D24,29,44,2,0xFFFFF7F8,-2056
8010,0x03007D28,30,44,0,0xFFFD91BC,-159300
8011,0x03007D2C,30,44,1,0x00026E44,159300
8012,0x03007D30,30,44,2,0xFFFFF840,-1984
8013,0x03007D34,31,44,0,0xFFFDA864,-153500
8014,0x03007D38,31,44,1,0x0002579C,153500
8015,0x03007D3C,31,44,2,0xFFFFF888,-1912
8016,0x03007D40,32,44,0,0xFFFDBF0C,-147700
8017,0x03007D44,32,44,1,0x000240F4,147700
8018,0x03007D48,32,44,2,0xFFFFF8D0,-1840
8019,0x03007D4C,33,44,0,0xFFFDD5B4,-141900
8020,0x03007D50,33,44,1,0x00022A4C,141900
8021,0x03007D54,33,44,2,0xFFFFF918,-1768
8022,0x03007D58,34,44,0,0xFFFDEC5C,-136100
8023,0x03007D5C,34,44,1,0x000213A4,136100
8024,0x03007D60,34,44,2,0xFFFFF960,-1696
8025,0x03007D64,35,44,0,0xFFFE0304,-130300
8026,0x03007D68,35,44,1,0x0001FCFC,130300
8027,0x03007D6C,35,44,2,0xFFFFF9A8,-1624
8028,0x03007D70,36,44,0,0xFFFE19AC,-124500
8029,0x03007D74,36,44,1,0x0001E654,124500
8030,0x03007D78,36,44,2,0xFFFFF9F0,-1552
8031,0x03007D7C,37,44,0,0xFFFE3054,-118700
8032,0x03007D80,37,44,1,0x0001CFAC,118700
8033,0x03007D84,37,44,2,0xFFFFFA38,-1480
8034,0x03007D88,38,44,0,0xFFFE46FC,-112900
8035,0x03007D8C,38,44,1,0x0001B904,112900
8036,0x03007D90,38,44,2,0xFFFFFA80,-1408
8037,0x03007D94,39,44,0,0xFFFE5DA4,-107100
8038,0x03007D98,39,44,1,0x0001A25C,107100
8039,0x03007D9C,39,44,2,0xFFFFFAC8,-1336
8040,0x03007DA0,40,44,0,0xFFFE744C,-101300
8041,0x03007DA4,40,44,1,0x00018BB4,101300
8042,0x03007DA8,40,44,2,0xFFFFFB10,-1264
8043,0x03007DAC,41,44,0,0xFFFE8AF4,-95500
8044,0x03007DB0,41,44,1,0x0001750C,95500
8045,0x03007DB4,41,44,2,0xFFFFFB58,-1192
8046,0x03007DB8,42,44,0,0xFFFEA19C,-89700
8047,0x03007DBC,42,44,1,0x00015E64,89700
8048,0x03007DC0,42,44,2,0xFFFFFBA0,-1120
8049,0x03007DC4,43,44,0,0xFFFEB844,-83900
8050,0x03007DC8,43,44,1,0x000147BC,83900
8051,0x03007DCC,43,44,2,0xFFFFFBE8,-1048
8052,0x03007DD0,44,44,0,0xFFFECEEC,-78100
8053,0x03007DD4,44,44,1,0x00013114,78100
8054,0x03007DD8,44,44,2,0xFFFFFC30,-976
8055,0x03007DDC,45,44,0,0xFFFEE594,-72300
8056,0x03007DE0,45,44,1,0x00011A6C,72300
8057,0x03007DE4,45,44,2,0xFFFFFC78,-904
8058,0x03007DE8,46,44,0,0xFFFEFC3C,-66500
8059,0x03007DEC,46,44,1,0x000103C4,66500
8060,0x03007DF0,46,44,2,0xFFFFFCC0,-832
8061,0x03007DF4,47,44,0,0xFFFF12E4,-60700
8062,0x03007DF8,47,44,1,0x0000ED1C,60700
8063,0x03007DFC,47,44,2,0xFFFFFD08,-760
8064,0x03007E00,48,44,0,0xFFFF298C,-54900
8065,0x03007E04,48,44,1,0x0000D674,54900
8066,0x03007E08,48,44,2,0xFFFFFD50,-688
8067,0x03007E0C,49,44,0,0xFFFF4034,-49100
8068,0x03007E10,49,44,1,0x0000BFCC,49100
8069,0x03007E14,49,44,2,0xFFFFFD98,-616
8070,0x03007E18,50,44,0,0xFFFF56DC,-43300
8071,0x03007E1C,50,44,1,0x0000A924,43300
8072,0x03007E20,50,44,2,0xFFFFFDE0,-544
8073,0x03007E24,51,44,0,0xFFFF6D84,-37500
8074,0x03007E28,51,44,1,0x0000927C,37500
8075,0x03007E2C,51,44,2,0xFFFFFE28,-472
8076,0x03007E30,52,44,0,0xFFFF842C,-31700
8077,0x03007E34,52,44,1,0x00007BD4,31700
8078,0x03007E38,52,44,2,0xFFFFFE70,-400
8079,0x03007E3C,53,44,0,0xFFFF9AD4,-25900
8080,0x03007E40,53,44,1,0x0000652C,25900
8081,0x03007E44,53,44,2,0xFFFFFEB8,-328
8082,0x03007E48,54,44,0,0xFFFFB17C,-20100
8083,0x03007E4C,54,44,1,0x00004E84,20100
8084,0x03007E50,54,44,2,0xFFFFFF00,-256
8085,0x03007E54,55,44,0,0xFFFFC824,-14300
8086,0x03007E58,55,44,1,0x000037DC,14300
8087,0x03007E5C,55,44,2,0xFFFFFF48,-184
8088,0x03007E60,56,44,0,0xFFFFDECC,-8500
8089,0x03007E64,56,44,1,0x00002134,8500
8090,0x03007E68,56,44,2,0xFFFFFF90,-112
8091,0x03007E6C,57,44,0,0xFFFFF574,-2700
8092,0x03007E70,57,44,1,0x00000A8C,2700
8093,0x03007E74,57,44,2,0xFFFFFFD8,-40
8094,0x03007E78,58,44,0,0x00000C1C,3100
8095,0x03007E7C,58,44,1,0xFFFFF3E4,-3100
8096,0x03007E80,58,44,2,0x00000020,32
8097,0x03007E84,59,44,0,0x000022C4,8900
8098,0x03007E88,59,44,1,0xFFFFDD3C,-8900
8099,0x03007E8C,59,44,2,0x00000068,104
8100,0x03007E90,0,45,0,0x0000940C,37900
8101,0x03007E94,0,45,1,0xFFFF6BF4,-37900
8102,0x03007E98,0,45,2,0x000001D0,464
8103,0x03007E9C,1,45,0,0x0000AAB4,43700
8104,0x03007EA0,1,45,1,0xFFFF554C,-43700
8105,0x03007EA4,1,45,2,0x00000218,536
8106,0x03007EA8,2,45,0,0x0000C15C,49500
8107,0x03007EAC,2,45,1,0xFFFF3EA4,-49500
8108,0x03007EB0,2,45,2,0x00000260,608
8109,0x03007EB4,3,45,0,0x0000D804,55300
8110,0x03007EB8,3,45,1,0xFFFF27FC,-55300
8111,0x03007EBC,3,45,2,0x000002A8,680
8112,0x03007EC0,4,45,0,0x0000EEAC,61100
8113,0x03007EC4,4,45,1,0xFFFF1154,-61100
8114,0x03007EC8,4,45,2,0x000002F0,752
8115,0x03007ECC,5,45,0,0x00010554,66900
8116,0x03007ED0,5,45,1,0xFFFEFAAC,-66900
8117,0x03007ED4,5,45,2,0x00000338,824
8118,0x03007ED8,6,45,0,0x00011BFC,72700
8119,0x03007EDC,6,45,1,0xFFFEE404,-72700
8120,0x03007EE0,6,45,2,0x00000380,896
8121,0x03007EE4,7,45,0,0x000132A4,78500
8122,0x03007EE8,7,45,1,0xFFFECD5C,-78500
8123,0x03007EEC,7,45,2,0x000003C8,968
8124,0x03007EF0,8,45,0,0x0001494C,84300
8125,0x03007EF4,8,45,1,0xFFFEB6B4,-84300
8126,0x03007EF8,8,45,2,0x00000410,1040
8127,0x03007EFC,9,45,0,0x00015FF4,90100
8128,0x03007F00,9,45,1,0xFFFEA00C,-90100
8129,0x03007F04,9,45,2,0x00000458,1112
8130,0x03007F08,10,45,0,0x0001769C,95900
8131,0x03007F0C,10,45,1,0xFFFE8964,-95900
8132,0x03007F10,10,45,2,0x000004A0,1184
8133,0x03007F14,11,45,0,0x00018D44,101700
8134,0x03007F18,11,45,1,0xFFFE72BC,-101700
8135,0x03007F1C,11,45,2,0x000004E8,1256
8136,0x03007F20,12,45,0,0x0001A3EC,107500
8137,0x03007F24,12,45,1,0xFFFE5C14,-107500
8138,0x03007F28,12,45,2,0x00000530,1328
8139,0x03007F2C,13,45,0,0x0001BA94,113300
8140,0x03007F30,13,45,1,0xFFFE456C,-113300
8141,0x03007F34,13,45,2,0x00000578,1400
8142,0x03007F38,14,45,0,0x0001D13C,119100
8143,0x03007F3C,14,45,1,0xFFFE2EC4,-119100
8144,0x03007F40,14,45,2,0x000005C0,1472
8145,0x03007F44,15,45,0,0x0001E7E4,124900
8146,0x03007F48,15,45,1,0xFFFE181C,-124900
8147,0x03007F4C,15,45,2,0x00000608,1544
8148,0x03007F50,16,45,0,0x0001FE8C,130700
8149,0x03007F54,16,45,1,0xFFFE0174,-130700
8150,0x03007F58,16,45,2,0x00000650,1616
8151,0x03007F5C,17,45,0,0x00021534,136500
8152,0x03007F60,17,45,1,0xFFFDEACC,-136500
8153,0x03007F64,17,45,2,0x00000698,1688
8154,0x03007F68,18,45,0,0x00022BDC,142300
8155,0x03007F6C,18,45,1,0xFFFDD424,-142300
8156,0x03007F70,18,45,2,0x000006E0,1760
8157,0x03007F74,19,45,0,0x00024284,148100
8158,0x03007F78,19,45,1,0xFFFDBD7C,-148100
8159,0x03007F7C,19,45,2,0x00000728,1832
8160,0x03007F80,20,45,0,0x0002592C,153900
8161,0x03007F84,20,45,1,0xFFFDA6D4,-153900
8162,0x03007F88,20,45,2,0x00000770,1904
8163,0x03007F8C,21,45,0,0x00026FD4,159700
8164,0x03007F90,21,45,1,0xFFFD902C,-159700
8165,0x03007F94,21,45,2,0x000007B8,1976
8166,0x03007F98,22,45,0,0x0002867C,165500
8167,0x03007F9C,22,45,1,0xFFFD7984,-165500
8168,0x03007FA0,22,45,2,0x00000800,2048
8169,0x03007FA4,23,45,0,0x00029D24,171300
8170,0x03007FA8,23,45,1,0xFFFD62DC,-171300
8171,0x03007FAC,23,45,2,0x00000848,2120
8172,0x03007FB0,24,45,0,0x000169CC,92620
8173,0x03007FB4,24,45,1,0xFFFE9634,-92620
8174,0x03007FB8,24,45,2,0xFFFFF690,-2416
8175,0x03007FBC,25,45,0,0x00004A74,19060
8176,0x03007FC0,25,45,1,0xFFFFB58C,-19060
8177,0x03007FC4,25,45,2,0x000008D8,2264
8178,0x03007FC8,26,45,0,0xFFFF3F1C,-49380
8179,0x03007FCC,26,45,1,0x0000C0E4,49380
8180,0x03007FD0,26,45,2,0xFFFFF720,-2272
8181,0x03007FD4,27,45,0,0xFFFE47C4,-112700
8182,0x03007FD8,27,45,1,0x0001B83C,112700
8183,0x03007FDC,27,45,2,0x00000968,2408
8184,0x03007FE0,28,45,0,0xFFFD646C,-170900
8185,0x03007FE4,28,45,1,0x00029B94,170900
8186,0x03007FE8,28,45,2,0xFFFFF7B0,-2128
8187,0x03007FEC,29,45,0,0xFFFD7B14,-165100
8188,0x03007FF0,29,45,1,0x000284EC,165100
8189,0x03007FF4,29,45,2,0xFFFFF7F8,-2056
8190,0x03007FF8,30,45,0,0xFFFD91BC,-159300
8191,0x03007FFC,30,45,1,0x00026E44,159300
8192,0x03008000,30,45,2,0xFFFFF840,-1984
8193,0x03008004,31,45,0,0xFFFDA864,-153500
8194,0x03008008,31,45,1,0x0002579C,153500
8195,0x0300800C,31,45,2,0xFFFFF888,-1912
8196,0x03008010,32,45,0,0xFFFDBF0C,-147700
8197,0x03008014,32,45,1,0x000240F4,147700
8198,0x03008018,32,45,2,0xFFFFF8D0,-1840
8199,0x0300801C,33,45,0,0xFFFDD5B4,-141900
8200,0x03008020,33,45,1,0x00022A4C,141900
8201,0x03008024,33,45,2,0xFFFFF918,-1768
8202,0x03008028,34,45,0,0xFFFDEC5C,-136100
8203,0x0300802C,34,45,1,0x000213A4,136100
8204,0x03008030,34,45,2,0xFFFFF960,-1696
8205,0x03008034,35,45,0,0xFFFE0304,-130300
8206,0x03008038,35,45,1,0x0001FCFC,130300
8207,0x0300803C,35,45,2,0xFFFFF9A8,-1624
8208,0x03008040,36,45,0,0xFFFE19AC,-124500
8209,0x03008044,36,45,1,0x0001E654,124500
8210,0x03008048,36,45,2,0xFFFFF9F0,-1552
8211,0x0300804C,37,45,0,0xFFFE3054,-118700
8212,0x03008050,37,45,1,0x0001CFAC,118700
8213,0x03008054,37,45,2,0xFFFFFA38,-1480
8214,0x03008058,38,45,0,0xFFFE46FC,-112900
8215,0x0300805C,38,45,1,0x0001B904,112900
8216,0x03008060,38,45,2,0xFFFFFA80,-1408
8217,0x03008064,39,45,0,0xFFFE5DA4,-107100
8218,0x03008068,39,45,1,0x0001A25C,107100
8219,0x0300806C,39,45,2,0xFFFFFAC8,-1336
8220,0x03008070,40,45,0,0xFFFE744C,-101300
8221,0x03008074,40,45,1,0x00018BB4,101300
8222,0x03008078,40,45,2,0xFFFFFB10,-1264
8223,0x0300807C,41,45,0,0xFFFE8AF4,-95500
8224,0x03008080,41,45,1,0x0001750C,95500
8225,0x03008084,41,45,2,0xFFFFFB58,-1192
8226,0x03008088,42,45,0,0xFFFEA19C,-89700
8227,0x0300808C,42,45,1,0x00015E64,89700
8228,0x03008090,42,45,2,0xFFFFFBA0,-1120
8229,0x03008094,43,45,0,0xFFFEB844,-83900
8230,0x03008098,43,45,1,0x000147BC,83900
8231,0x0300809C,43,45,2,0xFFFFFBE8,-1048
8232,0x030080A0,44,45,0,0xFFFECEEC,-78100
8233,0x030080A4,44,45,1,0x00013114,78100
8234,0x030080A8,44,45,2,0xFFFFFC30,-976
8235,0x030080AC,45,45,0,0xFFFEE594,-72300
8236,0x030080B0,45,45,1,0x00011A6C,72300
8237,0x030080B4,45,45,2,0xFFFFFC78,-904
8238,0x030080B8,46,45,0,0xFFFEFC3C,-66500
8239,0x030080BC,46,45,1,0x000103C4,66500
8240,0x030080C0,46,45,2,0xFFFFFCC0,-832
8241,0x030080C4,47,45,0,0xFFFF12E4,-60700
8242,0x030080C8,47,45,1,0x0000ED1C,60700
8243,0x030080CC,47,45,2,0xFFFFFD08,-760
8244,0x030080D0,48,45,0,0xFFFF298C,-54900
8245,0x030080D4,48,45,1,0x0000D674,54900
8246,0x030080D8,48,45,2,0xFFFFFD50,-688
8247,0x030080DC,49,45,0,0xFFFF4034,-49100
8248,0x030080E0,49,45,1,0x0000BFCC,49100
8249,0x030080E4,49,45,2,0xFFFFFD98,-616
8250,0x030080E8,50,45,0,0xFFFF56DC,-43300
8251,0x030080EC,50,45,1,0x0000A924,43300
8252,0x030080F0,50,45,2,0xFFFFFDE0,-544
8253,0x030080F4,51,45,0,0xFFFF6D84,-37500
